submitted_at,bytes,delay,activity,dst-rse,dst-type,protocol,src-rse,src-type,transfer-endpoint,duration,prediction
2017-06-18 00:03:30,103465969,300,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,8,26.938982009887695
2017-06-18 00:03:30,93512673,411,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,7,26.11435317993164
2017-06-18 00:03:30,99213904,289,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,11,26.124801635742188
2017-06-18 00:03:30,95493910,207,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,10,26.247732162475586
2017-06-18 00:03:30,90508667,432,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,7,26.634572982788086
2017-06-18 00:03:30,83773425,340,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,8,27.542194366455078
2017-06-18 00:03:30,85571077,196,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,8,26.887006759643555
2017-06-18 00:03:30,77105579,28,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,13,27.40087127685547
2017-06-18 00:03:30,98865742,146,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,9,26.77762222290039
2017-06-18 00:03:30,101506744,48,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,8,27.044540405273438
2017-06-18 00:03:30,85279274,198,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,7,26.828800201416016
2017-06-18 00:03:30,86973964,340,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,7,27.871593475341797
2017-06-18 00:03:30,97399032,392,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,8,27.71044158935547
2017-06-18 00:03:30,94576006,146,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,9,27.702909469604492
2017-06-18 00:03:30,80809338,186,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,8,27.091320037841797
2017-06-18 00:03:30,100868469,13,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,11,27.101070404052734
2017-06-18 00:03:30,72007204,340,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,7,27.08565902709961
2017-06-18 00:03:30,101080755,56,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,9,27.099390029907227
2017-06-18 00:03:30,82905808,289,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,8,27.08966636657715
2017-06-18 00:03:30,95395715,146,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,9,28.438987731933594
2017-06-18 00:03:30,90449481,332,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,8,28.42483139038086
2017-06-18 00:03:30,79034153,236,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,7,27.542022705078125
2017-06-18 00:03:30,72582206,186,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,8,27.091793060302734
2017-06-18 00:03:30,90049188,403,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,7,27.0498046875
2017-06-18 00:03:30,88271240,225,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,9,27.449644088745117
2017-06-18 00:03:30,103633968,382,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,8,31.63656997680664
2017-06-18 00:03:30,84785004,154,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,7,26.211673736572266
2017-06-18 00:03:30,89495527,366,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,9,26.214269638061523
2017-06-18 00:03:30,107875912,235,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,9,26.21286392211914
2017-06-18 00:03:30,85534143,426,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,7,26.215986251831055
2017-06-18 00:03:30,86444754,279,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,8,26.208581924438477
2017-06-18 00:03:30,96326138,227,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,9,26.21510887145996
2017-06-18 00:03:30,93967802,268,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,8,26.214595794677734
2017-06-18 00:03:30,79288997,25,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,12,26.207210540771484
2017-06-18 00:03:30,87765197,310,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,9,26.213069915771484
2017-06-18 00:03:30,98328168,45,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,8,26.211278915405273
2017-06-18 00:03:30,77335294,46,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,8,26.20258331298828
2017-06-18 00:03:30,98373409,256,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,10,26.20965003967285
2017-06-18 00:03:30,93373068,1,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,11,26.20993423461914
2017-06-18 00:03:30,96619069,33,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,12,26.207059860229492
2017-06-18 00:03:30,99677550,411,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,7,26.209392547607422
2017-06-18 00:03:30,98687257,331,Data Brokering,GRIF-LPNHE_DATADISK,DISK,srm,IN2P3-LPC_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,8,26.2152099609375
2017-06-18 00:03:39,2588066,13,User Subscriptions,MWT2_UC_SCRATCHDISK,DISK,srm,INFN-T1_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,9,26.36029052734375
2017-06-18 00:03:39,1580611,2,User Subscriptions,TRIUMF-LCG2_SCRATCHDISK,DISK,srm,INFN-T1_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,11,26.632850646972656
2017-06-18 00:03:39,2074433,3,User Subscriptions,MWT2_UC_SCRATCHDISK,DISK,srm,INFN-T1_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,9,26.465129852294922
2017-06-18 00:03:40,1272317,2,User Subscriptions,NET2_SCRATCHDISK,DISK,srm,BNL-OSG2_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,3,26.90280532836914
2017-06-18 00:03:40,1693583,12,User Subscriptions,RRC-KI-T1_SCRATCHDISK,DISK,srm,BNL-OSG2_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,9,27.92215347290039
2017-06-18 00:03:40,1246573,2,User Subscriptions,NET2_SCRATCHDISK,DISK,srm,BNL-OSG2_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,2,27.757183074951172
2017-06-18 00:03:40,2446166,23,User Subscriptions,RRC-KI-T1_SCRATCHDISK,DISK,srm,BNL-OSG2_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,8,28.084522247314453
2017-06-18 00:03:40,1855060,150,User Subscriptions,MWT2_UC_SCRATCHDISK,DISK,srm,BNL-OSG2_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,2,27.587345123291016
2017-06-18 00:03:42,7590393,2,User Subscriptions,IN2P3-LPC_SCRATCHDISK,DISK,srm,CERN-PROD_SCRATCHDISK,DISK,https://fts3-pilot.cern.ch:8446,6,26.605083465576172
2017-06-18 00:03:46,1867427,10,User Subscriptions,JINR-LCG2_SCRATCHDISK,DISK,srm,NDGF-T1_SCRATCHDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,5,26.867164611816406
2017-06-18 00:03:46,2176005,8,User Subscriptions,INFN-FRASCATI_SCRATCHDISK,DISK,srm,NDGF-T1_SCRATCHDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,9,26.853469848632812
2017-06-18 00:03:46,2220447,4,User Subscriptions,INFN-T1_SCRATCHDISK,DISK,srm,NDGF-T1_SCRATCHDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,5,26.76934242248535
2017-06-18 00:12:53,4008622906,408,Production Input,INFN-COSENZA_DATADISK,DISK,srm,BNL-OSG2_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,2559,776.6326904296875
2017-06-18 00:14:59,469672,2377,Production Output,RAL-LCG2_DATADISK,DISK,srm,MWT2_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,13,35.954288482666016
2017-06-18 00:23:31,2425992928,89,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,136,190.17843627929688
2017-06-18 00:23:31,559743512,49,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,55,29.331233978271484
2017-06-18 00:23:31,558267392,49,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,11,26.94989013671875
2017-06-18 00:23:31,2622008512,121,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,47,197.9434356689453
2017-06-18 00:23:31,77088332,162,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,6,28.57863998413086
2017-06-18 00:23:31,2580731464,56,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,300,197.60842895507812
2017-06-18 00:23:31,1871418332,80,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,79,140.05499267578125
2017-06-18 00:23:31,2535450352,35,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,398,199.57843017578125
2017-06-18 00:23:31,1758272,80,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,5,28.62694549560547
2017-06-18 00:23:31,2622055740,87,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,102,202.5052490234375
2017-06-18 00:23:31,2613971224,2,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,346,192.46359252929688
2017-06-18 00:23:31,2622091816,172,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,42,208.19400024414062
2017-06-18 00:23:31,7048540,85,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,10,28.828414916992188
2017-06-18 00:23:31,2558016288,1,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,99,197.48236083984375
2017-06-18 00:23:31,2621995568,42,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,347,199.39767456054688
2017-06-18 00:23:31,31306368,42,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,10,28.858753204345703
2017-06-18 00:23:31,2622185540,77,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,157,205.59750366210938
2017-06-18 00:23:31,2622069728,50,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,71,196.52235412597656
2017-06-18 00:23:31,38338204,121,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,6,28.93573760986328
2017-06-18 00:23:31,2504034152,2,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,37,187.2261962890625
2017-06-18 00:23:31,2622080068,162,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,100,206.52536010742188
2017-06-18 00:23:31,2558924096,147,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,80,190.4339599609375
2017-06-18 00:23:31,2622107508,1,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,94,213.15325927734375
2017-06-18 00:23:31,120101432,73,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,11,29.25827407836914
2017-06-18 00:23:31,2611023572,2,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,71,208.4071502685547
2017-06-18 00:23:31,2503571772,1,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,41,181.24725341796875
2017-06-18 00:23:31,2233519728,2,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,78,178.70904541015625
2017-06-18 00:23:31,2590422956,2,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,36,215.7150115966797
2017-06-18 00:23:31,75377824,115,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,15,29.39722442626953
2017-06-18 00:23:31,2550322148,169,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,62,200.76319885253906
2017-06-18 00:23:31,2585339772,49,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,47,194.71090698242188
2017-06-18 00:23:31,1974035524,30,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,37,156.2255859375
2017-06-18 00:23:31,11854400,35,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,10,28.967872619628906
2017-06-18 00:23:31,1836407416,2,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,86,114.80038452148438
2017-06-18 00:23:31,2622085196,35,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,40,212.62881469726562
2017-06-18 00:23:31,2593048504,2,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,126,193.1650390625
2017-06-18 00:23:31,2622100540,1,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,109,214.30418395996094
2017-06-18 00:23:31,2622171472,157,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,80,204.64566040039062
2017-06-18 00:23:31,2606306076,2,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,85,206.1416015625
2017-06-18 00:23:31,2526788684,1,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,75,187.81463623046875
2017-06-18 00:23:31,554551804,146,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,28,30.187040328979492
2017-06-18 00:24:25,20990189,2131,Production Output,SWT2_CPB_DATADISK,DISK,srm,NDGF-T1_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,25,28.536975860595703
2017-06-18 00:29:33,30731700,2,Data Consolidation,MWT2_DATADISK,DISK,srm,IL-TAU-HEP_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,15,28.22315216064453
2017-06-18 00:29:33,202083546,2,Data Consolidation,CA-MCGILL-CLUMEQ-T2_DATADISK,DISK,srm,BNL-OSG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,7,27.537229537963867
2017-06-18 00:29:33,4636427,71,Data Consolidation,SLACXRD_DATADISK,DISK,gsiftp,TOKYO-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,17,28.253807067871094
2017-06-18 00:29:33,224497624,2,Data Consolidation,CA-MCGILL-CLUMEQ-T2_DATADISK,DISK,srm,NET2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,18,28.132293701171875
2017-06-18 00:29:34,125955613,139,Data Consolidation,SWT2_CPB_DATADISK,DISK,srm,UKI-LT2-QMUL_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,30,28.273113250732422
2017-06-18 00:29:34,29702410,12,Data Consolidation,MWT2_DATADISK,DISK,srm,UAM-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,11,28.798980712890625
2017-06-18 00:29:34,88556268,115,Data Consolidation,SWT2_CPB_DATADISK,DISK,srm,UKI-LT2-QMUL_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,39,28.391672134399414
2017-06-18 00:29:35,106989990,448,Data Consolidation,SWT2_CPB_DATADISK,DISK,srm,TRIUMF-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,24,28.453929901123047
2017-06-18 00:29:35,26361918,3,Data Consolidation,SWT2_CPB_DATADISK,DISK,srm,PIC_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,37,28.329957962036133
2017-06-18 00:29:35,97406910,51,Data Consolidation,SWT2_CPB_DATADISK,DISK,srm,TRIUMF-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,38,28.488323211669922
2017-06-18 00:29:35,20958142,14,Data Consolidation,IN2P3-CPPM_DATADISK,DISK,srm,IL-TAU-HEP_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,10,27.330204010009766
2017-06-18 00:29:35,102130637,154,Data Consolidation,SWT2_CPB_DATADISK,DISK,srm,TRIUMF-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,23,28.31594467163086
2017-06-18 00:29:35,124378457,3,Data Consolidation,MWT2_DATADISK,DISK,srm,BNL-OSG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,10,28.978984832763672
2017-06-18 00:29:35,126737599,154,Data Consolidation,MWT2_DATADISK,DISK,srm,TRIUMF-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,9,29.402481079101562
2017-06-18 00:29:35,96950452,214,Data Consolidation,SWT2_CPB_DATADISK,DISK,srm,TRIUMF-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,39,28.41055679321289
2017-06-18 00:29:35,116847113,407,Data Consolidation,SWT2_CPB_DATADISK,DISK,srm,TRIUMF-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,39,28.477031707763672
2017-06-18 00:29:35,116163396,538,Data Consolidation,SWT2_CPB_DATADISK,DISK,srm,TRIUMF-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,34,28.482511520385742
2017-06-18 00:29:35,82662022,689,Data Consolidation,SWT2_CPB_DATADISK,DISK,srm,TRIUMF-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,23,28.421878814697266
2017-06-18 00:29:35,94410602,279,Data Consolidation,SWT2_CPB_DATADISK,DISK,srm,TRIUMF-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,41,28.45256233215332
2017-06-18 00:29:35,78589188,345,Data Consolidation,SWT2_CPB_DATADISK,DISK,srm,TRIUMF-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,24,28.421154022216797
2017-06-18 00:29:35,71025943,323,Data Consolidation,SWT2_CPB_DATADISK,DISK,srm,TRIUMF-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,20,28.41714859008789
2017-06-18 00:29:35,77170051,587,Data Consolidation,SWT2_CPB_DATADISK,DISK,srm,TRIUMF-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,21,28.422359466552734
2017-06-18 00:29:35,68278103,489,Data Consolidation,SWT2_CPB_DATADISK,DISK,srm,TRIUMF-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,26,28.403553009033203
2017-06-18 00:29:35,63348044,3,Data Consolidation,IN2P3-CPPM_DATADISK,DISK,srm,UKI-LT2-QMUL_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,8,28.7537841796875
2017-06-18 00:29:35,93266978,91,Data Consolidation,SWT2_CPB_DATADISK,DISK,srm,TRIUMF-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,39,28.297473907470703
2017-06-18 00:29:35,3306933,2,Data Consolidation,IN2P3-CPPM_DATADISK,DISK,srm,UAM-LCG2_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,5,28.575489044189453
2017-06-18 00:29:35,76248197,1356,Data Consolidation,SWT2_CPB_DATADISK,DISK,srm,TRIUMF-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,22,28.276596069335938
2017-06-18 00:29:35,102497608,66,Data Consolidation,MWT2_DATADISK,DISK,srm,TRIUMF-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,7,28.84942626953125
2017-06-18 00:29:35,72983568,1060,Data Consolidation,SWT2_CPB_DATADISK,DISK,srm,TRIUMF-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,37,28.316673278808594
2017-06-18 00:29:36,22753158,1,Data Consolidation,IN2P3-CPPM_DATADISK,DISK,srm,IL-TAU-HEP_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,10,27.292598724365234
2017-06-18 00:29:36,64759216,0,Data Consolidation,IN2P3-CPPM_DATADISK,DISK,srm,UKI-LT2-QMUL_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,11,28.61353302001953
2017-06-18 00:29:36,507863,3,Data Consolidation,LRZ-LMU_DATADISK,DISK,srm,IN2P3-CC_DATADISK,DISK,https://fts3.cern.ch:8446,2,27.84781265258789
2017-06-18 00:29:36,87022634,30,Data Consolidation,IN2P3-CPPM_DATADISK,DISK,srm,RO-07-NIPNE_DATADISK,DISK,https://fts3-pilot.cern.ch:8446,9,28.722492218017578
2017-06-18 00:29:37,9728250,42,Data Consolidation,NDGF-T1_DATADISK,DISK,srm,INFN-ROMA1_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,6,27.767879486083984
2017-06-18 00:29:37,9546792,4,Data Consolidation,NDGF-T1_DATADISK,DISK,srm,INFN-ROMA1_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,5,27.864219665527344
2017-06-18 00:29:37,9546792,31,Data Consolidation,RAL-LCG2_DATADISK,DISK,srm,INFN-ROMA1_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,13,28.324398040771484
2017-06-18 00:29:37,640989526,41,Data Consolidation,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,srm,BNL-OSG2_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,50,94.57255554199219
2017-06-18 00:29:37,9871597,7,Data Consolidation,NDGF-T1_DATADISK,DISK,srm,INFN-ROMA1_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,7,29.966514587402344
2017-06-18 00:29:37,10025897,28,Data Consolidation,NDGF-T1_DATADISK,DISK,srm,INFN-ROMA1_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,6,28.0239200592041
2017-06-18 00:29:37,18400748,20,Data Consolidation,UKI-SOUTHGRID-RALPP_DATADISK,DISK,srm,TOKYO-LCG2_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,27,29.39567756652832
2017-06-18 00:29:38,22548396,14,Data Consolidation,INFN-FRASCATI_DATADISK,DISK,srm,IN2P3-CC_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,17,27.60489273071289
2017-06-18 00:29:38,388522,27,Data Consolidation,UNIBE-LHEP_DATADISK,DISK,srm,IN2P3-CC_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,9,27.92792510986328
2017-06-18 00:29:38,21928422,11,Data Consolidation,RAL-LCG2_DATADISK,DISK,srm,TOKYO-LCG2_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,19,28.130661010742188
2017-06-18 00:29:38,21578950,33,Data Consolidation,RAL-LCG2_DATADISK,DISK,srm,TOKYO-LCG2_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,19,27.986175537109375
